,Review,Rating
11671,Adorable price nd good for beginners . Safe delivery,4
11672,Average product not quality performance,5
11673,Really good and too much good for beginners,5
11674,"Its very fantastic dslr👌👌. Plz dont think so high
and Believe me plz don't worry its image quality is much better as u expect❤️❤️❤️❤️❤️❤️❤️",5
11675,Good quality.,5
11676,Its too good,4
11677,"Easy to use, light weight, great picture quality as per the price. Great deal 😎😎😎😎😎",5
11678,Osam product love it,5
11679,worest quality don't buy it very cheap quality please everyone don't buy,5
11680,Very Good Product,5
11681,Very nice camera by Canon in this price. Best for starting photography. Thank you Canon & Flipkart for make it real 😊😊,5
11682,too good,5
11683,Super👌👌👌,4
11684,Awesome Products,4
11685,Nice... but the adapter of external flash may get rust as it does not have a cap over it. And it does not have automated flash. But light in weight. Good choice for beginners.,5
11686,Good,4
11687,This DSLR is really good on this price range 😍😍😍,5
11688,Nice Camera,5
11689,Nicr,5
11690,Very good,5
11691,Worth more than the price.. best dslr for the beginner. Easy to use and carry.. captures good quality photos.. value for money.. thanks to flipkart for fast delivery.. happy happy,5
11692,Very nice camera am happy with this product,5
11693,Nice product,4
11694,Nice,5
11695,Good camera,4
11696,Nice,5
11697,My first ever DSLR literally happy!,5
11698,Osm quality,4
11699,Happy to have this one.... I got it in Big B Date..... Just at 17749/- only.. Very happy to have my first DSLR. For Family use its very Good in outfoor and indoor and low light. I have a plan to buy one lens next which is canon 50mm 1.8. Right now im very happy to have this one.,3
11700,Best For Beginners ...And OneOf The Best DSLR in this price Segment,5
11701,Amazing .I am so happy this product.and wishes to canon EOS company . Good product,3
11702,Good,5
11703,It's awesome. Go for it.,4
11704,On Time delivery from Flipkart and good camera on this price.,5
11705,Nice camera good picture quality,5
11706,"Thanks flipkart
Great Product ❤❤",5
11707,"Excellent camera ,go for it",5
11708,Not bad,5
11709,To Good,5
11710,It's ok. But not excellent...,4
11711,Good camera nice phots,5
11712,Nice but not goood,5
11713,Nice Product..,5
11714,Osm pick and nice prodect in this prise,5
11715,"I'm putting my opinion about this product after using it for 1 year.
You won't be getting any other DSLR at this point of price as of now (October, 2020). It's a light weight camera, with 18-55 mm lens kit, it weighs slightly over 500 grams. The picture quality is phenomenal and is comparable to any other entry level DSLR or even the more expensive entry level mirrorless cameras.

Pros:
Wide ISO range.
Clicks raw images.
Auto-focus is fabulous.
Detailed picture quality.
HDMI support.
Wide ran...",3
11716,Good deal..Superb product,1
11717,"The best entry level DSLR at a very good price. Good for beginner level photographers and budget friendly as well.
Please go for this model.",5
11718,Good,3
11719,Its great.,5
11720,"Excellance service an prize
Simply fabulous
101% mark",5
11721,Nice,5
11722,Excellent go for it 😎,1
11723,Best camera this price segment,3
11724,Nyc,5
11725,Worst product dont take it at all it is loss of money n flipkart dosen't return ur refund also nly replacement they give very sad that I took n I loss my money in this,5
11726,Excellent,5
11727,Packing very worst,5
11728,Good dslr,4
11729,Perfect for family use,5
11730,Nice product,5
11731,Very very angry because this is 4 times with me I received old camera and use camera with box open and repack by flipkart .,5
11732,Not bad,1
11733,Nice,5
11734,"Nice camera, You can use everywhere, where you want. I mainly use this camera for macro and nature photography. I appreciate and recommend this camera. 🙂🙂🙂",4
11735,Super good,5
11736,"Product i got is superb, fast delivery before mentioning date, so its really awesome.",5
11737,good image quality,5
11738,Worth of the product ...,5
11739,Nice pics,5
11740,Nice camera in this budget,5
11741,"Camera quality is very poor
I am using vivo 15k mobile, my 15k mobile pics are better then camera.",5
11742,"It is not 35x optical zoom
It is 10x optical zoom
Picture quality 80%
It is not better but best camera as low cost
All other is very good",2
11743,Very good product,4
11744,Osm nice product value for money thank u flipcart,4
11745,Super 🙅🙅🙅,5
11746,Best entry level camera..,5
11747,Good,4
11748,Good,5
11749,Good,5
11750,Happy nice product,5
11751,Not bad,4
11752,Woww wonderful,5
11753,"Got faulty in first place, but replaced with the working one...took some time but okay with that....
Thank you Flipkart",5
11754,Super clarity of camera low price camera super and thanks Flipkart,5
11755,Nice,5
11756,Amazing quality!!!,4
11757,Happy,5
11758,Nice one,2
11759,Very good camera for beginners.. value for money,4
11760,Just be nice dslr camera fantastic luck,4
11761,Great camera for it's price and fast delivery..!!,5
11762,"Awesome product
Fully satisfied 🙂😊",4
11763,It's worth for this price............,1
11764,Very nice camera. Delivered in 3 days,5
11765,Super,5
11766,So good at this price 👌,5
11767,Product damage,5
11768,Good product...but click button work on long press,3
11769,Best entry level DSLR .. I u want to enjoy every pic or video then purchase prime lens along with camera for best experience,4
11770,Very good product,5
11771,Good one for starters at 22.5k!!,4
11772,Video recording function does not work in this camera.Video recording does not exceed a maximum of 4 minutes.,5
11773,Excellent,4
11774,Best for beginners and awesome product,5
11775,All thanks to the bid and win show and the entire flipkart team 🤗🤗,5
11776,Good one for beginners.,5
11777,Camera Quality is good. I basically took it for my YouTube videos. DSLR in 19k is pretty much pocket friendly. The main problem with this camera is that is has no audio input or output. You can not connect a lapel mic to it and it also doesn't have any speaker. It also doesn't have an on off switch. Rest features & picture quality is good.,5
11778,Good,5
11779,Good quality of product.,3
11780,Good camera for beginners,5
11781,Excellent for beginer,1
11782,Umm....just one thing does the job...,3
11783,Nice photo shoot in manual mode and potrait mode 🥰,5
11784,Excellent dslr,5
11785,Totally Satisfied.,5
11786,For beginners it's a excellent camera,4
11787,Good camera,1
11788,Good,5
11789,it's good for beginners... but my warranty have a problem,5
11790,Miss,5
11791,Only for 1st Timers...,5
11792,Very good product value for money,4
11793,nice,5
11794,Excellent product.. thank you Amazon..i lov it ..,4
11795,It is very useful for beginners,4
11796,No option to connect a mic and that is a basic option for any cameras,5
11797,Thank you,4
11798,Perfect build quality with Perfect performance👌👌👌,5
11799,Great product,5
11800,Nice product 👌👌 thanks Flipkart,4
11801,nice,5
11802,Can start with the basics.,5
11803,"Good camera but only one issue that it has only internal mic, there is not any options to connect external mic to record video. Other than this, it is a wonderful camera.",5
11804,Price are better and experience is also better...,3
11805,Very good quality,5
11806,Thank u flipkart amazing picture quality superb full paesa vasool,5
11807,Very ninc camera,5
11808,Just an awesome camera for beginners.,5
11809,Best for Beginners,5
11810,Nice product thank you Flipkart,5
11811,Camera is good but I received this product after one month the bad courier service.,5
11812,Good Camera with less price within budget.,3
11813,Nice,5
11814,"Good product 👌
Nice item",2
11815,Wow camera clarity jabardast,4
11816,Supper quality nice photoshoot,5
11817,Good one for Beginner.... Excellent product at this price.,4
11818,Value for money I just love it it's really brilliant brilliant excellent #5 star,5
11819,Nice camera,5
11820,"I liked the product very much but I was very much disappointed with the shipment and the logistics team took around 9 days from Bengaluru to Bhubaneswar which I felt very much disheartened. But good things takes its own time. Happy with Flipkart hope they send the items with other logistics partners.

Kudos to them.",4
11821,Nice one.... Like it. No long stories,1
11822,"Probably the best Camera for the Beginner. Am an intermediate Photographer. Have chosen this dslr for my photography purpose. Ofcourse it's a basic Camera for the Beginners but it gives the best output.
Am a Vlogger in YouTube, but this doesnt help out in doing vlog as it's a basic one though.

Delivery: On Time( Delivered 1 day before the delivery date).

There are no Pros and Cons.
This is the only camera that allows the Beginners to learn the photography skills.

Grabbed this camera for ...",4
11823,Not bad,5
11824,Good,4
11825,Cool,4
11826,Nice,5
11827,Very good camera at the price range,5
11828,Nice camera... excellent photos. Best photos get from 50mm prime lens. Kit lens is poor quality..,4
11829,It’s a quite good camera for beginners. Must warn u this camera is only for good lighting conditions. Under low lighting conditions this camera struggles to take a photograph. Battery back up is also descent.,5
11830,Very bed,4
11831,Nice product. Best for beginners.,1
11832,Very Good camera ... amazing pic quality,4
11833,Nice product,5
11834,Really asome in this price range,4
11835,Picture quality supper,4
11836,"Exlent 😍😍😍
Value for money
Very good performance",5
11837,"Happy with the Product.

Thanks to flipkart for ontime delivery. Camera was good and picture quality was also awesome with the basic lens provided along with the camera.

2 years of warranty as well. Which will be activated by Flipkart by default and no need to register for warranty again.

For better bokeh effects and more quality of the pictures we nees to purchase 50mm lens",5
11838,"This the my first DSLR. It's my dream to purchase and explore my passion of natural photography.
I am very satisfied with this product. Good for beginner...go for it..",4
11839,It’s a quite good camera for beginners. Must warn u this camera is only for good lighting conditions. Under low lighting conditions this camera struggles to take a photograph. Battery back up is also descent.,5
11840,Very bed,5
11841,Nice product. Best for beginners.,5
11842,Very Good camera ... amazing pic quality,4
11843,Nice product,5
11844,Really asome in this price range,5
11845,Picture quality supper,4
11846,"Exlent 😍😍😍
Value for money
Very good performance",5
11847,"Happy with the Product.

Thanks to flipkart for ontime delivery. Camera was good and picture quality was also awesome with the basic lens provided along with the camera.

2 years of warranty as well. Which will be activated by Flipkart by default and no need to register for warranty again.

For better bokeh effects and more quality of the pictures we nees to purchase 50mm lens",4
11848,"This the my first DSLR. It's my dream to purchase and explore my passion of natural photography.
I am very satisfied with this product. Good for beginner...go for it..",5
11849,It's a good camara and awesome features....I loved it,5
11850,The product is awsome.I like all the features.The quality of pics are just awsome.Totally worth and value for money.,5
11851,Nice,3
11852,Wonderfull Camera.. Best for Beginners..,5
11853,Best dslr in budget,5
11854,"It's totally excellent, I'm satisfied with that",4
11855,Really good super package thank u flipkart,5
11856,"This is my new DsLR ,,,❣️❣️❣️❣️👌👌👌👌",5
11857,Nice i am so hapy 🥰🥰😘😘☺,5
11858,"Hi, Let me telling you the pros and cons that I experienced for about 4 months..

Pros:
1) Beginner Friendly.
2) The Menu system is easy to use.
3) Very compact.
4) A new experience to the mobile phone Photographers.
5) Buttons are limited so that you can remember the usage of each and every.

Cons:
1) Focus is not confident..In auto mode, the auto focus is sharp. Other than auto modes such as aperture priority, shutter speed priority, and manual mode..the focus is clear but the auto focus ri...",4
11859,Vv thanks iam happy,5
11860,Average product,4
11861,Awesome Camera.,5
11862,GooD,1
11863,It's best for lower price,5
11864,🤩 love it,5
11865,"Good picture quality.
Easy to use.
Good looking.
Got it in only 19490 price after taking 10% Citi Bank credit card cash back.
Delivery in just 11 hours.
Thanks filpkart, Citibank, ekart and Canon.",2
11866,Very good.,5
11867,Osm picture yaar,5
11868,Amazing 😘😘,5
11869,Good but want to know more about it because it it's short range is good and long range is normal,5
11870,Wonderful product,4
11871,So beautiful camara,5
11872,Nice product,5
11873,Very nice product,5
11874,"Not best for youtube video
Bcz in this extra mic port not available",4
11875,Nice product for family,5
11876,"Best Camera and of good quality.
It's light in weight and but body is of plastic material.
But because of this low price you can buy extra lens for this.",3
11877,Very good.,5
11878,A very good camera for beginners,5
11879,good,5
11880,Good,5
11881,Best for beginners...,4
11882,Loved it awesome camera,5
11883,Good product,3
11884,Superb purchase... Got a headphone free with it,5
11885,Nice Cemera,4
11886,Camera is of good quality. Good image quality and easy to handle.Only issue is you cannot connect external mic to it.,4
11887,Its an amazing product which is really good to begin photography with. Its pocket friendly and very easy to understand the functions specially when you are new in the field of dslr photography,5
11888,Good,5
11889,"Nice DSLR for beginners, can take without dought",5
11890,like to filipcart,5
11891,Good prodatt,4
11892,awesome product for personl photo shoot,4
11893,Excellent Camera and excellent delivery by Flipkart.,5
11894,disoppointed,4
11895,A one Class,4
11896,Superb,5
11897,Basic level DSLR. But amazing low light images. It's low budget DSLR one of the best in this segment.,5
11898,it's the perfect one......,4
11899,Nice,5
11900,"Satisfied

Lovely full paise wasool

As being new in photography , I suggest to learn with this camera and upgrade further.

Both Manual and automatic options work perfectly alright.",5
11901,Nice photo,4
11902,Support quality: very nice camera i bought it for my son,5
11903,Best entry level DSLR. This camera not having 3.5 mm jack which is a setback. Better video quality. While using flash there is a little bit of delay in clicking photos.,5
11904,I m happy with this Product,5
11905,Awesome..,5
11906,Best deal,4
11907,ok ok,5
11908,Super....,5
11909,Outstanding,5
11910,Such a very nyc product for the beginers,5
11911,"An awesome camera and best for the beginners in low budget. I got in Flipkart sale.
Thanks to the Seller and Flipkart team.
Picture quality is too good. Camera is very handy with good battery life.",5
11912,"Super, amazing 😍👌👌👌👌👌👌❤❤❤❤",5
11913,Nice camera,5
11914,Excellent 👍,4
11915,Nice,4
11916,Unbelievable result at this price range,5
11917,Excellent camera,5
11918,Excellent camera🥰🥰🥰👍🏽👍🏽,4
11919,Osm,3
11920,"For beginners ,good quality photos",4
11921,It's a good camera for beginner but not suitable for an proffessional photography so just invest more and go for a mirrorless camera.,5
11922,Very Nice,4
11923,"4 star, as packing could have been better. Otherwise it was a good kit, with Camera and including all necessary accessories.",4
11924,Awesome,5
11925,Very good product for beginners,4
11926,"Great product at this rate
Best for beginners
Works smoothly
But data cable is not provided
Its not a major problem",5
11927,Good product,5
11928,"What disappointed me is
1. No mic connectivity is big problem.
2. USB port type.
3. Wifi connectivity with laptop.
4. Lens is very basic type you must have to purchase a better one.
Otherwise it's awesome...",5
11929,Love this product because dslr camera is my dream now dream comes true...📷😍,5
11930,Value of money,5
11931,satisfied product,5
11932,Very good,5
11933,Super nice,5
11934,Nice camera and nice packing..,4
11935,Excellent..,5
11936,Very nice,5
11937,Super asome,4
11938,"I have been using this camera for 10 days and I'm totally satisfied.
Awsm camera and 1.8mm lens jst mind blowing 😍",4
11939,Its a very nice camera. I bought it for under 18k.. In this price it is very great product..,5
11940,Very good,5
11941,"Image quality is spuerb,but video is not upto the mark not because of the problem of the camera or lens,it is because of the problem of hand shake.Use a tripod while recording a video",1
11942,Goodwill,5
11943,"Great, amazing product",4
11944,Good product,4
11945,Very nice camera for new user it's really great .,5
11946,Good,5
11947,Good,4
11948,Very nice...supr clarity ..more than expected,5
11949,Excellent product ... If you know how to use DSLR . Thanks,5
11950,World number one waste prodect,5
11951,Very good product. It has satisfied my mind,5
11952,"Hello
Good dslr camera for beginner's there is no complexity in using it use it for one day you will be habituaded to use it good photo quality.",4
11953,Good product. Best for beginners under 19k,1
11954,Excellent Performance,5
11955,nice one at this price.,5
11956,Good one for price,4
11957,Osm,4
11958,Nice,5
11959,"it's really good camera for beginners
don't think just buy
it's awesome camera",5
11960,Nice products,5
11961,Gud1 for beiginers,4
11962,Bad memory card..,3
11963,"Canon EOS 3000D performs well in all situations
Battery backup Excellent
Camera flash is manual it will not work automatically there I faced some difficulty
Switches are easy to use & it's a entery lvl 📷
Wifi supporting camera help to transfer the pics more fast & efficiently. Charging time approximately 2hrs.
Neat build quality and also slightly less weight comparing to other DSLRs
Overall price worthy camera for youngsters as well as beginners.
#canon💕💕#",4
11964,Amazing experience.. Nice product for beginners who wants to explore world through their photography talent.,4
11965,nice product good for beginners and price is quite 👍 👌,5
11966,Good one .... As a beginner,4
11967,Product is a good quality,5
11968,Amazing quality...,5
11969,Awesome,5
11970,Product is very good but selling price is very very high,4
11971,Nice product for learning photography,5
11972,Super,5
11973,Awesome,5
11974,Great camera for amateur use . Easy to use understand the settings,5
11975,Awesome product value for money thank you flipkart?,5
11976,Awesome,5
11977,I should suggest everyone to buy this Canon Camera... Trust me it's worth product. Best for beginners.,5
11978,A good camera for beginners.Worth of money,5
11979,"Camera was good, and I got it @ 17500",4
11980,Superb product,1
11981,Nice,5
11982,Best camera for photography at this rate....,5
11983,Osm camera in this price range,5
11984,Good for beginner,5
11985,Nice value of money,4
11986,Nice .. really loved this one 😊,5
11987,I bought it less than 18999..,4
11988,Really Good Product,5
11989,Worst quality,5
11990,This is really good product for beginners,4
11991,Loved it,5
11992,Super,3
11993,"Its a good camera for middle range.
Im Happy because buying the camera.
Auto pic shoot is very good",5
11994,Wonderful product worthy of money,5
11995,Nice quality Photo capture in a RAW,5
11996,OK LIKE IT,5
11997,Love it,5
11998,Mind blowing product in this Price. Value for money.. Superb camera📷. It is my first DSLR CAMERA,5
11999,Best entry lavel dslr,4
12000,Good product cheap and best bcoz I get it on Only 16600/-,5
12001,Super quality bt battery is not heavy,5
12002,I'm really happy to purchase this cemara.,5
12003,Super offer & also super product,3
12004,"Prettty good .. awesome my first dslrr..

Performance superbb
Battery back good
Clickss shotsss .. suprbbb..

Must buyy",5
12005,Very Nice. Its been an year I am using it. Worth every penny . Thanks Flipkart. Now I hv become Cinematographer using Canon EOS 3000D,5
12006,Very Good camera at this price..rocking images Very good performance... Very Worth For Money..Loved one...,5
12007,Very nice,3
12008,good camar,5
12009,delivery person is humble towards his speaking and delivers by the exact time no irritation of calls,1
12010,"Best Camera price Range
I love Flipkart 😊😊😊",3
12011,Good camera,5
12012,Basic quality . No recomender,4
12013,Awesome Camera for Beginners.... Really like it.,2
12014,Awesome DSLR for less price.picture quality is nice,3
12015,As awesome as expectation,5
12016,"Exellent product for beginners!! Camera can be used to learn photogarphy skills !

Professionals dont expect that much !",1
12017,Best,5
12018,Good camra,5
12019,"It's a beginner's camera. If you have passion for photography, go for higher range items.",4
12020,A very good camera for beginners at this price. And picture quality is awesome,3
12021,Superb,5
12022,"I got damage memory card
Company is giving damaged product
Don't buy",4
12023,It's gud but no mic connected,2
12024,Outstanding,3
12025,Not good,5
12026,"It's is best camera if campaired to its price
8 really like it",1
12027,Satisfied Product,5
12028,It's good.. I got defective,5
12029,"It's a beginner's camera. If you have passion for photography, go for higher range items.",4
12030,A very good camera for beginners at this price. And picture quality is awesome,5
12031,Superb,5
12032,"I got damage memory card
Company is giving damaged product
Don't buy",1
12033,It's gud but no mic connected,5
12034,Outstanding,5
12035,Not good,5
12036,"It's is best camera if campaired to its price
8 really like it",5
12037,Satisfied Product,5
12038,It's good.. I got defective,5
12039,Nice,5
12040,Worth every penny. One of the Best thing I purchased from this app. Thank you flipkart,5
12041,My 24000 rupees buy Canon camera instead some problems in Cemers but flipkard not exchange is very bad,4
12042,Good product,5
12043,awesome photo loved it so much,3
12044,Fast delivery thanks to flipkart,5
12045,Just wao,4
12046,May fevret cemera super,5
12047,wow behtareen👍,4
12048,Best camra for bignrs,5
12049,Super,5
12050,Good,1
12051,Goo for a basic camera usage..,4
12052,Camera quality average.good but not so good.& Thnks for getting wifi support in this price.,5
12053,Good,5
12054,Dslr ppics nd super for beginners #gokulpillai @gokulpillai,4
12055,Nice dslr,5
12056,"As a starter , this is more than enough. I liked",5
12057,It is best deal ever. Specially for those who are in initiation stage.,5
12058,Nice camera,5
12059,clearty so bad,4
12060,Canon _ Always best,1
12061,Entry level DSLR camera..... perfect photo shot,4
12062,"Really good for beginners...got at 17k during BBD...
Go for it...",5
12063,Love this,5
12064,Very nice camera quality . 📷,4
12065,Awesome pics... good quality..thank u,5
12066,Good,5
12067,"Very nice product.
Thank you Flipkart 🥰",5
12068,Good deal & delivery on time.,5
12069,clearty so bad,4
12070,Canon _ Always best,1
12071,Entry level DSLR camera..... perfect photo shot,4
12072,"Really good for beginners...got at 17k during BBD...
Go for it...",5
12073,Love this,5
12074,Very nice camera quality . 📷,4
12075,Awesome pics... good quality..thank u,5
12076,Good,5
12077,"Very nice product.
Thank you Flipkart 🥰",5
12078,Good deal & delivery on time.,5
12079,clearty so bad,4
12080,Canon _ Always best,5
12081,Entry level DSLR camera..... perfect photo shot,3
12082,"Really good for beginners...got at 17k during BBD...
Go for it...",5
12083,Love this,4
12084,Very nice camera quality . 📷,5
12085,Awesome pics... good quality..thank u,5
12086,Good,5
12087,"Very nice product.
Thank you Flipkart 🥰",5
12088,Good deal & delivery on time.,1
12089,Only for bigners not for professional,5
12090,Don't buy camera without checking quality if it is given cheap. Quality is very poor for these camera,4
12091,Good,5
12092,Best in budget....,3
12093,best product from canon.and best for beginners,5
12094,Very good quality,4
12095,Amazing cam I lub it😘😍,5
12096,brilliant,5
12097,Low quality,5
12098,Nice iteam,5
12099,Good camera,5
12100,So good quality.,5
12101,basic DSLR,3
12102,Awesome,5
12103,"Perfect for beginner...
But if you need more don't go for this.",5
12104,Nice camera,5
12105,Supper,5
12106,Very good product,4
12107,Very nice,5
12108,Superb,4
12109,Very good product,5
12110,It's blur feature is not so good.,5
12111,Excellent,5
12112,Great product...,5
12113,Good,4
12114,"good proffessional dslr for begginers
I feel good with this product",4
12115,Best one among this budget,5
12116,Nice,4
12117,Excellent,5
12118,Best product in 24000,4
12119,Awesome product,5
12120,Good product,1
12121,Superb DSLR,5
12122,Product is not bad,5
12123,Valuable,5
12124,Super,3
12125,Nice,5
12126,sach a fabulous camera,5
12127,Good product,5
12128,amazing products..good for beginners,5
12129,Not working,4
12130,Excellent,5
12131,best dslr,5
12132,good product,5
12133,very good product,5
12134,Best DSLR camera... good product 😍,1
12135,"Awesome... Just love it...
Thank you",5
12136,Very nice DSLR camera at this price,5
12137,Oswm,5
12138,Good,4
12139,Nice and thanks flipkart,4
12140,Product was awesome,4
12141,"Canon says ""Delighting you always"".
Well, am delighted! First impression, I love the camera and the accessories provided. Choosing 50mm prime lens was the best option. I don't feel to remove the lens out of my camera because the lens is that good. Buy additional memory card and a battery (LP-E10) for professional use. Simple and easy to navigate. Good beginner's camera ☺️ you can get best photos with it. Highly recommended!",5
12142,Ok,5
12143,No sound in dslr,5
12144,Good Producet,5
12145,worth buying it,1
12146,Superb Camera...,4
12147,good one to be a crct price,5
12148,Really good camera at this price range😊,5
12149,Gud quality.best 🎥,4
12150,nice,4
12151,King in this price segment,5
12152,value for money,5
12153,Nice not in expatation but in this range its good,4
12154,Bad delevary .... Memory not in box ..im selected me mi tu card opshon memory card not start camera.... Thard class ...,5
12155,It is too easy but price high,5
12156,Superb camera under 25000,5
12157,Like always flipkart delivers the exact products the way I expect them to be...,4
12158,Amazing product on this price ..thank you flipkart,5
12159,Good,3
12160,Hahahahahahahahahah super cute nice,2
12161,𝘀𝘂𝗽𝗲𝗿,4
12162,Good,5
12163,Nice camera 👌👌👌,5
12164,Nice for beginners,5
12165,Very good,1
12166,Nice product,4
12167,Very good product for beginners..,5
12168,good,4
12169,not better,5
12170,statified,5
12171,It's good product.only beginners camera.really nice one.,5
12172,nice camera for beginners & thanks flip cart for delivery in time,5
12173,good clarity,5
12174,Wrost imaging anyone not purchase this product flipkart frous selling,5
12175,Not bad,5
12176,wonderfull products. ..i like it .. thq flipkart,4
12177,Nice products,4
12178,ok,5
12179,Nic product,5
12180,nice,5
12181,"Super fast delivery
Product is very nice",5
12182,Good,5
12183,Good product,5
12184,Best entry camera I loved it,4
12185,can is this upgrade to higher lense ?,5
12186,nice but,5
12187,Awesome product at reasonable price you should buy it,4
12188,good for beginners. easy to use.,4
12189,Satisfied,5
12190,Good product,5
12191,Super,5
12192,Nice camera for beginners. Brought this product in 18k only.,5
12193,my dream come true. thank you Flipkart,5
12194,Camera is good.,5
12195,Awesome picture quality/take single kit otherwise take extra lens of 70-300 mm lens. 18-55 is for nearest zoom ..,5
12196,Good,5
12197,It was a excellent purchase,5
12198,video's no quality,5
12199,worth for money,3
12200,Product is really good for beginners,3
12201,Good 💕,5
12202,good,4
12203,super,5
12204,super product,4
12205,Just Awesome.... Loved it .... best Dslr for beginners,5
12206,best for beginners..,5
12207,very good camera,5
12208,Camera quality is so bad vry bad performance...,4
12209,Nice in this Amount,5
12210,Nice,5
12211,Fantastic,5
12212,"my 1st dslr camera... simply awesome, cant express my feeling in words, light weight is highlighted",1
12213,No 1 Dslr Thanku flipkart 😘😘,5
12214,it's good,5
12215,This item is good for a low price,5
12216,excellent in these price range,5
12217,Very good,5
12218,Killer entry level DSLR😍,5
12219,Just Amazing and Unbelievable Product.This is My First DSLR I am Fully Satisfied and Picture Quality Just Oasum....Love You D3000 Canon...,4
12220,awesome camera for the beginner.,5
12221,not good,5
12222,The beginners' cho!ce.,5
12223,Nice,1
12224,Must Buy. I am very satisfy. Thank you Flipcart.,5
12225,super at this price,5
12226,good,5
12227,satisfied with product not fully used,5
12228,nice one entry level best camera performance awesome camera 3000d,5
12229,nice product,5
12230,Amazing Picture Quality,5
12231,i am satisfied... thank you flipkart and canon😊,5
12232,Battery Damage using only 4 months. I m not Happy to this Camera,4
12233,awesome camera quality 👌👍👍👌,3
12234,good cueality,5
12235,perfect for a beginner. no double thoughts.,5
12236,nice vry easy to use,5
12237,awesome in every way,5
12238,nice,5
12239,Vera level experience,1
12240,wonder full yaaaaarrrr,1
12241,nice camra,4
12242,ok type for beginners .. basic lens just feel the dslr,5
12243,Very good quality camera...,4
12244,Best photo,5
12245,Just the best deal for an entry level DSLR. Does the job perfectly. Just need to get a zoom lens with this.,3
12246,osm experience with beginner range camera,5
12247,"I'm not good photographer, so with my limited knowledge
and usage, I'd say camera is more than value for money. Yes, pics quality is good, in both day & night (using flash). A lens and a camera kit bag which comes as supplement is an added benefit to carry & handle the camera safer during outing. Needless to say flipkart's service as it was delivered as promised!!!!
Overall, considering it's price,this camera basic DSLR model, will be useful for the beginners.",5
12248,"this camera does not have port for external mic.
focusing is lesser than any mobile phone camera.",4
12249,"Battery 🔋 is very weak so plz don't buy
Vaste of money",4
12250,good,5
12251,perfect,5
12252,autofocus problem overall good,5
12253,Good,5
12254,Thumps up for Begginers,1
12255,Awesome!!!,5
12256,Best DSLR for beginners at reasonable price.,5
12257,Nice products... I used this product sice November... carry on very smoothly..,5
12258,Product is very nice and filpkart deliver in time. Thanks,5
12259,superb,3
12260,amazing,5
12261,good product,5
12262,Good,5
12263,Fail Item,4
12264,"good product, easy to handle by beginers",5
12265,very nice camera,5
12266,fast and satisfy,4
12267,superb at this range,5
12268,This camera is not for video recording...unboxing on YOUTUBE/Online 4 You,5
12269,Nice product camera in this price.but battry backup is very bad only maximum 3 hours,5
12270,amazing,4
12271,good camera for beginners on this price,5
12272,good product,5
12273,miss you,3
12274,Good entry level camera,5
12275,"Benki camera, 50 mm needed..",1
12276,"bad product, flipkart don't give me ripplesment
camera focus not working,",3
12277,camera is very very good and pictures quality is good,4
12278,good for newbie's,3
12279,Worth the money.. good one for starters,5
12280,good product,4
12281,Good clearity,5
12282,"bad product
worst thing is fungus formed after one month
horrible thing from flipkart",4
12283,Good product,5
12284,worst camera,5
12285,not bad,5
12286,worth for money,5
12287,good,5
12288,"Awesome.
Got this product for 15000 during flash sale..
Great for beginners.",5
12289,shutter speed in dim light and when LED is on is very slow otherwise good product,4
12290,Its a great product for simple Photoshoot,5
12291,Don't expect miracles from this one. Good for casual photography.,5
12292,Amazing product,5
12293,Superb camera for beginners.,5
12294,Gud,4
12295,"Awesome camera 👌👌👌
Good for beginners",5
12296,Nice Camera Happy Filling,5
12297,"Awesome camera, i love it",5
12298,"camera is good 👌👌👌
but camera lens focus very weak",5
12299,"after three month of use I'm writing my feedback...

it's best camera for personal using,(I'm not a professional photographer)
it's little light wait but it's awesome..

go for it",4
12300,awesome camera,5
12301,gd...,5
12302,A well enough entry level dslr .... value for money ....but lags an on off button,5
12303,Nice,5
12304,Awesome For Beginners,5
12305,Good one,5
12306,for starting good dslr,5
12307,nice image,5
12308,good,5
12309,good,5
12310,Awesome product..so nice packing and camera is worth of money...recommend for buy the same..i got it at just Rs.19999,1
12311,mast product,4
12312,nice product,2
12313,all over good product,5
12314,it's is basic so it's for starters,4
12315,value for money,5
12316,nice,1
12317,"only for beginers
not for professionals
just good
not very good",1
12318,very nice it's packing also very good but the delivery timing is too late product is in Prestain condition,5
12319,it is showing error on switching on the camera... Unable to capture any picture. Flipkart is cheating people by selling defective products.,4
12320,"Good camera, lens mount make with plastic.",1
12321,bsd item,1
12322,nycc love you,5
12323,good camera with better lens,5
12324,superb for learners and beginner's,5
12325,do not buy this camera,4
12326,lite wet,5
12327,fine for starters,5
12328,its a good product,4
12329,bad product,5
12330,bad quality,5
12331,nice,5
12332,superb,5
12333,better one,5
12334,good,4
12335,good,5
12336,mind blowing ❤️❤️❤️🥰🥰,5
12337,CAMERA is excellent. But you cannot register it in canon edge.. Canon edge show serial number is already registered.. This camera may be first copy. however the quality of photo is good. For this price 18000/- you can buy it..,5
12338,Excellent Camera. Must buy!!,3
12339,good,4
12340,excellent 😉,4
12341,best product in this cost,5
12342,nice products,1
12343,basic camera,5
12344,good,3
12345,very good quality with memory card and battery and lence. good for biginners,5
12346,Nice one.......,5
12347,good dslr in budget for normal photography. not for professional photography,4
12348,good beginner camera,5
12349,nice,4
12350,super,5
