,Review,Rating
2349,Price,2
2350,it was so good product in chip based,2
2351,bad quality,2
2352,It S OK for normal use,2
2353,Bad screen quality and all is ok.,2
2354,Very bad phone..,2
2355,"What A look. all the things under 10k.
dual camera display all are good",2
2356,Camera is so poor,2
2357,ok,2
2358,just ok,2
2359,Processor and battery back is very poor..,2
2360,best samart phone honer,2
2361,Nice mobile delay delivered.... but battery is average.... Performance and display and gaming such a amazing..... Thank u flip kart value for money....,2
2362,Front camera is too bad and I don't like speaker like this,2
2363,Very Poor Camera and pathetic battery life.,2
2364,as per this price segment it's worth. if u look other brand they are quite good .,2
2365,Just ok only,2
2366,The product is awesome bht delivery too late,2
2367,battery is very bad,2
2368,Not a good product.. Its too delicate,2
2369,some issu but best,2
2370,I buy honor 7a it is not a right product display clarity is poor,2
2371,Product is excellent. I'm happy with that product but the delivery service is late they told me to deliver in 4 days but they cant they deliver product me on 5th day. If wouldn't able to deliver product on delivery date then atleast please message or mail to customer. So they can free to go work.,2
2372,Over all performance is very good. Nice mobile at 8999 rs,2
2373,Battery drain very fast.. Just used WhatsApp for 10 mins.. It went 30 to 20,2
2374,"Honor 7A battery not Good...
camera resolution not good...
just waste of money...",2
2375,. God,2
2376,style super.. camera ok. battery not worth 3000 mah. charge draining faster..,2
2377,Not up to the mark.,2
2378,Just OK..,2
2379,camara not good not at all 13 megapixel it's like vga camera,2
2380,It looks better in picture than in flesh. Build quality is flimsy. Looks like a metal unibody but feels like plastic. Display is not at par as compared to its competition in this price range. The dual camera seems to be just a gimmick as the image quality is not good. Even the day time pictures are grainy. The phone comes with a lot of boltewares. But thankfully most of them can be uninstalled. Speaker quality is average. Battery has been doing well till now. But charging rate is on the slo...,2
2381,nice,2
2382,Low quality Duel camera not buy this product,2
2383,"Until unless mobile is smooth nothing will happen ,physical hardware is broken and battery is draining in 6 hours no replacement bcz physical damage tis is not fair.",2
2384,Simple use,2
2385,Bad mobile,2
2386,Nice,2
2387,Battry Not Good...And Heating Issue..,2
2388,Bad Phone Very Bad,2
2389,Ekart dont have good facilities to deliver product. Delivery boy is innocent. But from ekart they are not have sequence.,2
2390,good,2
2391,"worst camera quality ever seen, looks like m use the first android smart phone after watching the clarity of camera and it has dual camera WTF......worst ever phone of my life",2
2392,this set nice but battery backup is not successful in the set .,2
2393,bad mobile,2
2394,Wost battery quality,2
2395,good phone bad camera,2
2396,Everything good but same time hanging,2
2397,very bad battery backup is not good and poor quality camera,2
2398,Battery problem,2
2399,"too bad camera quality as it has 13mp camera, I am also using lenovo k3 note has also 13 mp camera and have superb camera quality.",2
2400,good,2
2401,"worst camera quality ever seen, looks like m use the first android smart phone after watching the clarity of camera and it has dual camera WTF......worst ever phone of my life",2
2402,this set nice but battery backup is not successful in the set .,2
2403,bad mobile,2
2404,Wost battery quality,2
2405,good phone bad camera,2
2406,Everything good but same time hanging,2
2407,very bad battery backup is not good and poor quality camera,2
2408,Battery problem,2
2409,"too bad camera quality as it has 13mp camera, I am also using lenovo k3 note has also 13 mp camera and have superb camera quality.",2
2410,"For some unknown reason video stops playing the sounds on this phone. Checked relevant updates all looks okay, but audio is vanished, like YouTube, Facebook. After restart of the device it works normal, however it repeats the same problem again after sometime.",2
2411,"Best smartphone, but worste courier service by flipkart",2
2412,this is useful but not very good,2
2413,camera and battery are not well,2
2414,Bad battery life.......Bad quality,2
2415,Only average,2
2416,"very bad experience as per showing your features, i am suggest you show the exact features",2
2417,mobile going very heat ...it hanging very much,2
2418,Looking is very nice..,2
2419,Poor battery backup,2
2420,Battery backup nil,2
2421,don't buy,2
2422,Don't ever buy this phone.. Worst in battery,2
2423,It's not gud... During call sound not clear n breaking in d voice..,2
2424,Good product,2
2425,awesome phone it is thanks flipkart for giving me this phone,2
2426,Camera quality is not good,2
2427,nopss good,2
2428,it's okey phone,2
2429,touch is not smooth,2
2430,budget Phone,2
2431,nice,2
2432,Poor camera... It was my biggest mistake of buying it... Go for another phone in the same price like realme2 which is far better than honor 7A,2
2433,Good not bad this price,2
2434,Mobile phone eitu,2
2435,good product but battery backup is very poor,2
2436,chif mobile quality,2
2437,good,2
2438,Note bad,2
2439,Battery capacity is not good,2
2440,I didn't Receive my Earphones with Phone,2
2441,Very dull mobile don't buy it has 2mp camera 1gb ram,2
2442,Camera not good... Yellowish light,2
2443,heating issue and worst battery backup.,2
2444,Battery back up is not good.... Im not happy with honor 7a...☹️☹️☹️,2
2445,battery and camera is very bad.,2
2446,not good & not bad,2
2447,Camera not good,2
2448,Phone is stunning and fast delivery. But phone had finger prints on screen and scratched was had dust scratches. Seems like rebacked phone and not new one.,2
2449,camera not good,2
2450,vasted worst mobile no battery backup,2
2451,Better,2
2452,"some time phone not responding, battery was good performance, camera quality not bad,but good",2
2453,Mobile very heating 48,2
2454,nice mobile..but battery bad performance..good camera,2
2455,Looks like mobile which I got from flipkart is used one,2
2456,Ok,2
2457,nice look but camera quality not good,2
2458,waste money to buy these Phone look only nothing on mobile phone late delivery service,2
2459,Poor Battery,2
2460,Nice,2
2461,Battery not coming long,2
2462,Very bad phone,2
2463,battery backup very poor,2
2464,battery condition is very bad,2
2465,"Mobile touch problem, voice, and network breakdown problem. I am not saticfaied this product.",2
2466,display is worst,2
2467,battery is not good and no value for money.....first time I am cheated by Flipkart...I love this product as per look but performance is not as per expect.,2
2468,Camera battray software,2
2469,"Not as per expectation.
Redmi 5 or redmi 5a could be better choice.",2
2470,"I brought this phone one and half month ago.Battery drain and overheating problems are so severe.. Eventhough they claimed 3000mAh, I am getting only 900 mAh battery life. I feel immense regret regarding my choice.",2
2471,this phone is very heat and charging pickup no phone is very bad,2
2472,Poor battery,2
2473,"Honor 7A is good but the product i got isnt good , its started hanging in starting days",2
2474,Its too cheap..my display has broken with in 1month.,2
2475,battery is very poor not running even 1 day,2
2476,Facing some ...battery issues...,2
2477,It's battery Backup is not good,2
2478,Didn't received the product whom they delievered.I want the product.,2
2479,Am not like this mobile,2
2480,"Low battery backup,and charging",2
2481,Camera bad and touch not a good.,2
2482,Battery not good,2
2483,nice mobile and cemra is not success and battery is not success,2
2484,very poor camera & battery,2
2485,bad,2
2486,Honor 7A is heat during 10-15 minutes use.,2
2487,Battery power weak,2
2488,Camera quality is lowest in this price,2
2489,Honor 7 a mobile is not good this mobile is bettery life is very poor. don't by,2
2490,Good product,2
2491,Camera is not good,2
2492,phone is hanging while playing videos its just becoming blank screen and not responding,2
2493,Batrey profomance is poor.... Than its ok,2
2494,damage phone,2
2495,late delivery,2
2496,Bed mobile and hanging problems in this mobile,2
2497,"Good CAmera but poor software . Pretty Slow response :( .
Not at all Satisfied.
Not sure how so many people gave good ratings , even internet reviews also says about very poor slow software.",2
2498,Phone is good but there is no portrait mode in cameraa,2
2499,"Very delay in getting, poor delivery for every product of ordered not gating on time",2
2500,battery backup very poor,2
2501,Battery is 0 it is also not 1,2
2502,camera quality is extremly poor... waste of money... battery drains out very fast...,2
2503,average,2
2504,battery pickup not satisfied,2
2505,"avg Mobile, not satisfactory",2
2506,Canera and batry performence very bad,2
2507,camera not good front cam OK but back cam very blur and screen also not good quality because my screen already damaged dont buy honour product,2
2508,Battery Small,2
2509,Very bad experience. Touchpad is not working smoothly..,2
2510,"camera is not that good, most of the photos are coming dark and video too. while video call using WhatsApp video is not that clear and very dark.",2
2511,Not bad but no earphone no backcover,2
2512,Device is not working properly.,2
2513,don't buy. you Will get very good phone at this price range. battery backup is so bad. camera is not so good .,2
2514,after 2 days mobile is not working worst mobile,2
2515,Poor mobile phone in this budget.Battery is the big problem in this phone.Battery is draining like water without any heavy usage.,2
2516,great,2
2517,Nice,2
2518,Camera quality is poor battery is draining too fast,2
2519,honor is bad mobile,2
2520,Not satisfied battery drains so fast,2
2521,worst battery backup,2
2522,"Please don't buy, the internal software performance is OK. But phone is heating on top of front and back camera. When we keep the phone on ear for speaking it is getting heat. If I put the product for replacement, they sent a tech guy, he just seeing the internal performance, and telling that phone is heat and giving the fake reports, he itself accepting that phone is heat and telling tat I can't do anything. When I call to customer care they are asking to go honor service show room. Not at v...",2
2523,good product,2
2524,Camera is not good.,2
2525,Ok,2
2526,"It's heating when turn on data, camera avg quality",2
2527,"Direct video call option not provid, so it is a heavy mistake for company 🙁🙁🙁🙁🙁",2
2528,not better,2
2529,camera and touch not gud,2
2530,It's awesome. More clearity in camera,2
2531,This phone is very bad and battery also very bad & camera is average!!!! 😡 😡 😡 😡 😡,2
2532,Very weakest battery,2
2533,Good mobile,2
2534,not bed this item,2
2535,One speaker not working,2
2536,"Charging issue.. It s been jst 25 days , i took this mobile.. Earlier it was charging well. From last one week, mobile is not uncharging properlyy.. Any suggestion, like how to replace or get service done",2
2537,I didn't think mobile will get heat...... It's not bad.... But some what disappointed,2
2538,The display is too dull that it is not showing accurate colour. Even playing hd videos the display is blury. I want my money back.,2
2539,Waste product plz don't buy it,2
2540,battery backup very very weak.......Disaster,2
2541,"I bought this product seeing attractive reviews & ads, however on using didn't find good enough comparing other phones/previous used phones in this price range. It's been 3-4 days and phone has started hang moreover its processor goes very slow sometimes.
I would not suggest anyone to buy this phone.",2
2542,Very worst phone there is no facility to call direct vedio call jio to jio on dialler either jio 4g voice app. And this is purely fraud nd cheating with me by flipkart and by seller. This is very worst shopping site app. I will take action against it. Because in specification there is no mention that 4g jio to jio call will be possible or not. Tm sb lotate ho customer ko guies don't purchase this phone nd from this site,2
2543,Bad experience,2
2544,Very beautiful phon,2
2545,phones dual camera setup is fraud . it has only one camera. second one is only dummy. it is not functional,2
2546,camera quality is low,2
2547,Mediocre display at this price and loudspeaker volume is pathetic..... if anybody wants real opinion then plz avoid this phone there are many better options in market at this price range.,2
2548,hanging problem,2
2549,Camera is awesome,2
2550,Worst phone hanging problems after 1 month,2
2551,Nice product,2
2552,nice,2
2553,Nice phone but in low light camera is very bad . lool is good and built quality is also good,2
2554,Battery back is very poor and video calling app is not available and not in dual app option,2
2555,Handst betarry ver loh,2
2556,"worst battery backup, return not accept by Honor team.worst you experience",2
2557,Display problems within three months,2
2558,Avarage phone for this rate MI is good choice rarther then this,2
2559,front camera is not working as excepted....,2
2560,Not bad but not so good from specially camera and battery,2
2561,nice mble👍,2
2562,worst camera performance ever seen,2
2563,bad phone,2
2564,Dead battery,2
2565,Nic,2
2566,Cheap product.....chinese phone...my purchase was absolutely wrong ...waste of money.delicate phone...,2
2567,the worst offer and didn't gave the jio cashback offer,2
2568,Good,2
2569,camera is not good,2
2570,Worst battery,2
2571,iam not Happy to this mobile send to the second hand mobile,2
2572,Its getting very slow n getting hanged even.. I bought it just 2 days back... Plzzz refund.. M frustrated,2
2573,Why this phone not support video calling directly.,2
2574,Not happy with this product,2
2575,Nice mobile for Rs 8099,2
2576,"Average camera, disappointing battery, performance is good",2
2577,Everything is fine with it except the charging.it takes 8hrs to charge fully.,2
2578,"This product has not very good as per configuration it has its a avarge product in comparison of redmi note 5 and others equivalent product as same
I'm not satisfied buyer..and flip cart return policy is not good as per other product....I am very unhappy buyer",2
2579,"outer body is simple plastic
camera is not good
hanging is major problem",2
2580,camera quality not a good...bad experience,2
2581,"back cover was not provided with the box,do look for it before u buy.",2
2582,"Truly Review:-

Actually phone is fantastic not doubt about Camera Performance at this range.
Never complain about Build quality.
But be sure about battery backup is completely Worst.
Main problem about Honor 7A battery draining very fast even I was purchased a portable battery charger.
Make Sure Honor will check about their Phones battery backup.",2
2583,Battery capacity not good and getting time delay for charging..,2
2584,Avarage phone. Camera quality is not good its like ordinary phone,2
2585,very bad e cart,2
2586,Had to bring the product by myself.,2
2587,cell over heat,2
2588,"Battery performance is too poor, other than that good phn",2
2589,very bad,2
2590,unexpected camera quality From honor.. worst camera..! better go for honor 9 lite.,2
2591,"Battery backup is not good, it takes 3 to 4 hours to complete full charge,. There is no video call option in this device.We cannot use 4g network in both sim together, data is of while calling by other sim.",2
2592,Camera very poor quality!! Honor must take care of this else they will lose the brand name!!,2
2593,Good,2
2594,Everything is fine but charging speed is slow and backup is not good.,2
2595,Mobile body is not satisfactory,2
2596,Yup,2
2597,battery loww,2
2598,"Poor camera quality, not suggest other to buy",2
2599,Cemara is not good,2
2600,Velya kalip illa😎,2
2601,"camera quality is not good, overall it's a good budget smartphone",2
2602,product is good but heating problem,2
2603,Gud phone in this price,2
2604,value for money,2
2605,Resolution not good camera not good as expected .,2
2606,As per my experiences never recommended to buy such phone only phone looking is good but battery much poor,2
2607,"Okay , performance of mobile is not as expected.",2
2608,no video call features available through dialer as all volte phones able.display is not Corning gorrilaa glass.batery backup is not suitable for long time youtube viewers.,2
2609,nice,2
2610,very slow charging,2
2611,"Camera quality and battery backup is very poor. Touch screen does not work sometimes... Really a bad choice in my lifetime. Not happy with this phone, even though i replaced once.",2
2612,"Display is Average
Both Cameras Has Very Bed Quality
Battery Backup is Very Low 4-5 Hours Only in regular use",2
2613,After updating software its hanging,2
2614,Some features are not available which was more usable now days like mirror sharing with tv,2
2615,Best of unbest,2
2616,"Every week Flipkart changes EMI options. It's like being cheated. One week it's interest free, other week it's chargeable.",2
2617,Worst product ever by flipkart,2
2618,Mobile is gud but camera quality battery charging average.,2
2619,Very worst camera if ur love to take pics don't go for this.,2
2620,"Very bed mobile,, heading problems, setanly low battery capacity",2
2621,battery performance is not only the thing which makes worry to buy this phone..but also its speakers.. it has got no better speakers and sound quality is not too good... camera is also not upto the mark. my review is 3/5,2
2622,ok,2
2623,Poor camera quality & battery back-up.screen resolution also low..no call recording option..nt satisfied with this mbl,2
2624,Mobile is good but battery charging is very slow,2
2625,Slow charging and camera quality very poor,2
2626,only looks good. battery back up is not good. camera is also not too good.,2
2627,This phone charging time taken 250 minutes and previous phone taken 500 minutes. So this phone disappoint me,2
2628,nice product,2
2629,Nice mobile,2
2630,Mobile battery not working properly as compared to other phones.,2
2631,Bad,2
2632,Sound system is working very bad...,2
2633,not good... just avg,2
2634,i have buyed two honour 7A but one of the phone camera quality is very bad,2
2635,battery just drains all the time.no battery back up.literall waste of money,2
2636,Don't buy this phone becoz very poor battery backup...only 4hrs,2
2637,"Battery is poor
Don't buy this product 😑😑",2
2638,Very good product the best quality So fast delivery,2
2639,primary camera is not as specific.,2
2640,Super gud btry,2
2641,Look good.....but mobile working so slow.....camera not good.,2
2642,Battery weak,2
2643,Not worked properly,2
2644,wrost battry back up and camera quality is very poor. i will not recommend it. any redmi phone is much better than this.,2
2645,Overall good phone little battary issue and camera also not so impreesive,2
2646,Battery is very worst,2
2647,heating effect and low battery performance,2
2648,looks good but battery back up is not up to the mark .camera quality is normal ..nothing exciting ..doesnt fullfill my expactations...,2
2649,battery is worst fastily draining over heating,2
2650,"simply good..
pros:
dedicated sd card slot
compact
5.7 inch 18:9 display
dual cam 13+2..
selfie flash
both fingerprint and face unlock
louspeaker... awesome loud
partymode
value for money

cons:
only 720p display
plastic build
camera is just average,
battery is average, take too much to charge",2
2651,very bad on this price segment,2
2652,Its good but battery does not last long.,2
2653,very good budget mobile.but battery is very poor,2
2654,"Firstly I was upset of delayed delivery by flipkart it totally frustrated me.
For Honor 7a After using a couple of days I would like to tell that
camera do not give good quality of image as 13MP should give. It dual not up to mark as blur of background is not up to mark.
battery last for 7-8 hr Of the after watching video and using net.
display superb
face unlock lag after using for some time
fingerprint feature is not well established.
overall at this price range features are many but som...",2
2655,Average,2
2656,Waste mobile Mny waste,2
2657,Waste mobile battery backup is noo,2
2658,not satisfied with the mode of delivery.without intimation the delivery person is returning the order.need to take action against the delivery person,2
2659,"Sir,
Please Solve the Camera quality problem,
photo not clearly in honor 7a mobile",2
2660,don't waste money buy this phone!,2
2661,This is a very good app n good mobile,2
2662,overheating and low battery backup..,2
2663,good choice......,2
2664,Phone sometimes strucking average,2
2665,Low battery back up and camera not so good...,2
2666,good,2
2667,"Really worst product, i never seen like, no battery back up and utter worst quality camera",2
2668,OK the phone is not best,2
2669,battery not good,2
2670,Not bad,2
2671,I have honer 9 lite and 7A. and I check camera returns of 9 lite it's awesome. 9 lite have 13+2 camera and homer 7A also have 13+2 camera but 7A is average result.,2
2672,Flop,2
2673,phone is the best that camera performance is very good,2
2674,camera is very bad.,2
2675,Very bad phone that camera is not good performance and battery life is not good,2
2676,Tempory mobile,2
2677,"its waste of money

bad display resolution",2
2678,this mobile battery it's to slow to get 100% charge,2
2679,"it is getting hang.
3 hours to get charge
using 25 normal apps it is getting hang.
heating issues in sometime .
i was using moto g5 plus comparing to that it is too bad",2
2680,Video calling not working so pls update your specifications. Can I return this phone,2
2681,Net speed not propar working,2
2682,camera is very bad.,2
2683,disgusting phone,2
2684,Not good battery backup,2
2685,gud,2
2686,very bad camera,2
2687,Not good.,2
2688,Battery very bad,2
2689,charging is very slow,2
2690,this phone camera is not good,2
2691,battery draining very quickly. charging time for full battery is approx 5 hours.,2
2692,no ear fone,2
2693,Worst battery capacity,2
2694,No sufficient phone,2
2695,Good quality,2
2696,front camera is very worst.. don't buy in Flipkart,2
2697,camera does not support bad impression,2
2698,Bad,2
2699,average phone,2
2700,Battery backup is poor & taking charging time is long,2
2701,Battery pick up bad,2
2702,Battery backup is a major draw back of the mobile.,2
2703,battery is not good..on other side mobile is very good,2
2704,Camera quality is not good compared to recent mobiles launching now a days.,2
2705,Good product but front camera minor prob,2
2706,Charges.... Very lately....,2
2707,"Battery back is not
good
Camera is poor
Battery full charge in 7 hours
Very bad experience
No refund available
Flipcart say only replacement",2
2708,not so great,2
2709,Slow charging...one spikar work,2
2710,camera not smart,2
2711,very poor battery,2
2712,Camera is not upto mark as it is of honor 8lite and others,2
2713,Camera not perfect,2
2714,the courier service (Instacart Kollam) is very bad. They are not giving the correct details and at the time of pick up they treat us as the beggers,2
2715,very good,2
2716,Worst camera quality,2
2717,Where is my bill invoice and guarantee bill,2
2718,mobile cover old maby mobile cover opend fraud flipcart,2
2719,Camera is very bad,2
2720,"The product waste of money , the features write in these mobile not up to the mark. Camera quality , screen clearity not good . Battery back up very poor . Heating problem .. over all not good product.",2
2721,Battery back up is very bad,2
2722,Mobile good but charging poor,2
2723,This phone is very cute and slim and trim and sounds great screen OSM,2
2724,"Don't waste your money, this is the second mobile I bought from honor after buying 9lite, Display quality is very poor, battery drain quickly, camera performing also bad,",2
2725,"I expected much abt this phone not as i expected.
Performance wise ok.
But not happy with full view display,
Touch responsive is not good,
worst battery back up even in standby mode also charge wil be decreasing... Charge wil down when mobile not in use per day charging 3 to 4 times... Plzz Honor try to update software related in emui for batterybackup.. Emui is not good😏",2
2726,Average,2
2727,Mobile Camera is below average.. When tried to return it showing for replacement.. But not refund...,2
2728,very bad product.,2
2729,not upto the mark in this price range.,2
2730,Below average,2
2731,mst set,2
2732,Normal features,2
2733,"Camera is extremely poor.,, not as per expectation",2
2734,Just after using few days... It's hang,2
2735,luking honar 8pro best dejainig,2
2736,Average phone with small screen and phone size,2
2737,Battery life is too short. Don't buy it.,2
2738,Battery is drained fastly without using Internet,2
2739,Average build quality. Fully plastic. Poor camera & worst performance. Except these remaining are awesome.,2
2740,Camera has no better quality,2
2741,camera quality is very bad,2
2742,very bed cemra,2
2743,camera quality is not good it just like as 5mp,2
2744,"slow processing in internet connectivity
Google apps don't work fine
cheap product",2
2745,GOOD FEATURES BUT CAMERA AND BATTERY DISAPPOINTED AND HEAVY LAGGING ALSO,2
2746,"Camera is very bad, battery backup fast discharge",2
2747,Super delivery and Flipkart price is also satisfied,2
2748,Very poor camera quality and heating issues,2
2749,Awesome mobile,2
2750,Good,2
2751,"Design is very nice quality is average but weight is good light weight
Performance is also very good Snapdragon 430 processor octa core
Battery backup is not good 3000 mah gives only half day of battery life
Camera is good 7 out of 10 13+2 mp, 8mp front",3
2752,Honor 7A is best phone camera over all good after 2 day I find out best satisfaction ... I sugess improve charger .. battery charge in 6 hours for 100% & in off condition take 3 hours .. so bad I give 1 star for charging need improve charger ..slow charging ... I m not happy for this I give 1 star for charging...,3
2753,"Phone is OK but We can't make video call over a VOLTE network although it is a 4G Volte device but can't video conference.🙁
another thing is it doesn't have portrait mode for front camera.🙁
Sound is awesome
Rear camera is really good , nice pictures can be clicked with a good quality.
It is handy and light weight ☺
UI is quite good display is really HD+",3
2754,"Being a 2 years old processor sd430 performing well. nice looks 4.6/5
steady build 4.8/5
camera performs best in budget 5/5
UI & Sync 4.5/5
value for money 5/5
battery 3/5
The phone is ok for daily use
the reason of the 3star is not the phone it's the service.
*Ekart delivery boys are like ""Sahab"" . they don't delivers at home address. They aren't recruiting local people for delivery purpose who can find address well.
*Phone box was ok but the protector was torn & Phone have major touch ma...",3
2755,One of the best product in this price range excellent performance like it so muchand also flipkart one of the best seller..,3
2756,"The phone has great asthetics, but display and screen configurations seem to be pretty ordinary and are neithet eye-catchy nor trendy. Much to the consensus of fellow reviewers, battery is a concern. Having used it for 3 days, 3000mah battery is not doing justice in comparison to other phones with the same battery capacity.
Team Huwaei might have put up a good show with this battery thing, but anyway there are other aspects that need to be taken care of. The phone stands somewhere between a ...",3
2757,"when you look at the budget it feels like phone has got great specs, but performance of the phone is actually very very poor. I actually brought this product for my Aunty, and I was playing pubg with my cousin brother, oh my Gawd! The Lag 😑 It's just beautiful low budget fancy piece just for HELLO AND BYE, performance is really poor.",3
2758,"Mobile is very slim and very smooth functiong but rear camera is not so good.Battery is not so good,Mobile is attractive for its shape.Average mobile is good for use.",3
2759,"honor 7a blue ,32gb mobile is a very good display but the battery is a not good very bad also 📷 quality is so good the mobile rating 3/5",3
2760,the phone is good but the performance is not good battry is very good sound is also good but the camra is not so good and the also it takes little more time to open any application,3
2761,"good device . camera quality is better then other smart phone under 8000. I have give this review after using this device for 6 months. Overall experience is not bad, but if you want to play any high quality games in this phone like pubg, will be very difficult to play. I will not say that this phone is not good but in 8000 rs you will not get any better phone than this.",3
2762,Very nice honor 7a nice Camara smart phone,3
2763,"Honor 7 a is not perfect for Heavy User.. but all most is good. look nice, finger pin sensor good ,Camera good,",3
2764,"Good product at its price.
But the display could have been better, with better color definitions.
Battery lasts long enough for a normal user.
Design could have been better. Build quality is good.
Camera is at its price.",3
2765,"Decent phone at budget. Specs are not amazing but you can't ask more from this budget. 5.7"" screen is slightly bigger than I expected but still happy with overall performance. Gives a decent battery life of 32+ Hrs (25 hrs stand by + 7 Hrs Screen time) which is pretty neat for a 3000mah phone.

Edited : updates after one more week. Battery is pathetic. Started to drain during idle mode. Battery drained from 100% to 70% in less than 5 hrs when data was off, all background apps were idle. Batte...",3
2766,"I bought it one month before and speakers are not working properly. sometimes even if we keep volume upto14 no sound will be heard, it seems like if we have muted and sometimes it works properly but with low volume.",3
2767,"There is a dual lens camera don't know what for Nokia basic phone's camera is better for sure,overall built quality is good otherwise nothing good to say it's an average phone with good looks go for some other brand",3
2768,"good budget phone. But be careful this phone doesn't support native JIO video call. you can do video call only through whatsapp, duo etc. The Honor team does not even respond to this issue.",3
2769,I love to use this phone because it has a smothness wow but only if charging is lasting than it well b more good to use and after we speak around 30 and hour in phone is doesn't work so try to fix,3
2770,NICE MOBILE BUT FIRST DELVERY BOY IS A NOT GOOD FOR TALKIMG SECOND DELVERY BOY IS GOOD AND NICE GUY THANKS FOR FLIPKART,3
2771,UI is fine battery life is also good . performance is best but camera is very bad . both front and rear LED flash provide very dim light so can't shot a good photo in night yet rear work fine only in day light . Everything is fine except camera if a camera lover don't buy it,3
2772,Very nice mobile but it was very valuable for me its performance is nice but 7000 should its price 8000 is so expensive price & it doesn't give earphones it would be nice to give a back cover too,3
2773,product looks good but in reality that not much good.....they provide dual rear camera but it's worst that the single camera..... battery performance average....gaming performance also not good....at this prise also on a average.....on my point of view not that great..... at this price point many more product available better than this,3
2774,"looking Fabulous i am saying it's the beautiful handset in this price bracket.
it's is also fragile i suggest use with TPU case.
battery life not good
camera I have seen some blueish i am don't like it,
camera eage direction not perfect.!!",3
2775,It's good looks wise features wise camera is prfct bt battery is not good,3
2776,camera quality is not good...... dose not support 1080p video on YouTube... colur of the video is looking real. if you compare with oppo real me 1....real me 1 is much better than Honor 7A,3
2777,Battery is not withstanding for even 8 hours of usage in the sense of normal usage of internet and calls. Camera quality is not even markable as the quality of the image doesn't looks like the camera specifications it has. The pros are. Touch is working good and the built is also good look wise as well as it weighs so light to have in hand,3
2778,Good phone at this price I buy it @7200 including discount of freedom sale and citi bank credit card...... This phone is not much good battery and display quality is average.........But according to price it too much good... Looking is lovable and CpU performance also good.,3
2779,"FLIPCART exchange offer is fake. Because of they want look like new phone from us for exchange. If we have new phone, why we exchange IT?
in honor 7a..
Processor, display, camera, battery are dull. because of this price called High.
look,size, weight,ram,ROM are good but not better or best.
sound like local stereo and other there is only one side sound output. second side output is only for design.",3
2780,Front camera is good but not better. and performance is good ... but I think in 8000 rupees this phone is average .. but best advantage is .. this phone has a triple slot...that is good thing...,3
2781,very good modile and very good value and 100% super good carera,3
2782,"first of all very slow in delivery of the product by flipkart
device is good but not better than redmi 5 at rs9000
camera is decent.
build quality is not up to the mark for this price range.
over all average phone. it's better to go for redmi 5 if budget is rs9000",3
2783,Camera good but charge not good look like a sexy girl,3
2784,great phone at lower price and thank to flipkart service next day delivery very fast &good but the only thing camera not to be good,3
2785,Nice phone.. However very disappointed by cam clarity . Honor 7 & 7x has a better cam clarity.,3
2786,This product is best & delivery is quick ...so i request for any item is same speed delivery for our good service & best feedback.......thanks Flipkart 😎😎,3
2787,"the build design is great and looking also very good but camera is not as good as honou's other devices
i m presenting my word with some rating here
battery - 4.6
design - 4.8
Desplay- 4.6
touch response - 4.8
gaming -4.5
camera - 3.8
sound quality - 4.3

that's it for my side guys .take ur decision.this divice is great but not for camera lover .",3
2788,Camera quality is not good and gesture of phone is only two that not enough and not working properly . Face lock is not working in off .,3
2789,"it is a good looking phone with good camera, but it has plastic body and I guess it's not full display,
one who have used Mi phones will feel it is lesser in performance compare with Mi phones, one can go for MI NOTE 5 or MI Y2 as better option . after 6 month it's getting slower in performance even after update.",3
2790,looking wise very nice and quality is good camara also good front and back both,3
2791,"Superb Camera, Bokeh mode is awesome.9/10
Good Build Quality.9/10
face unlock is enough fast and accurate but poor in low light.8/10.
Finger print scanner is bit slow but still ok. 8/10.
But Battery is not upto mark, not even last one full day. 6/10.
No fast charging, takes almost 3 hours to complete charge 3000 Mah.6/10.
Bezel less HD Dispaly is awesome, view angles are good and colour generations are perfect 9/10.

Cannot say about Processing speed didnt test much roughly, but its packed wi...",3
2792,"Well after using for 5 days im writing review for the first time for any mobile phone .

Well fone is light in weight , Attractive color , Speaker is good , Camera Quality is ok as per price of the phone

Some times fone works slow may be due to 3 GB ram

Battery charging is slow as compare to other honor Phones

Overall phone is good in this price and you can buy as back up or second phone option

Thanks",3
2793,"good product look wise very good but back panel made in plastic.
battery is only 3000 mah but still battery lasting one day .
processor is average.sound quality is good.
overall good product",3
2794,camera quality is not much good as expected but the design seems to be good but not the best the features of the mobile is quite impressive but it is not so much benefited the outerlook is somehow good,3
2795,The gets heated up after a quick usage Fingerprint Scanner is very impressive and fast. Dual camera doesn't do well but single camera and front camera do a decent job battery not up to the mark overall an average Phone,3
2796,awesome filpkart delivery before delivery date but phone doesn't support fast charging and battery not good only 3000mah,3
2797,thanks,3
2798,Poor poor performance. Battery is not good.,3
2799,"This phone has a very cheap built plastic back and it lags even without 3rd party apps. Cameras are good for daily use, screen vibrance is moderate but screen quality is cheap too. Battery is for one day normal usage but phone heats and battery drains heavily on a little intense using...
My opinion, at 9k there are waaaay beteer phones than this. Don't be persuaded by good reviews, I'm telling you that after using it for 2 weeks...",3
2800,camera not up to the mark,3
2801,"Phone is good but camera quality is not as good as expected. In low light conditions quality of pic is too poor.
Loaded with verious good features but only con is bad quality camera.",3
2802,very nice. net work is good,3
2803,good camera pubg plays good,3
